홈캐스트	3000	064240
다날	4755	064260
에코마이스터	1645	064510
젬백스링크	1490	064800
케이프	5130	064820
에프앤가이드	8470	064850
지엔코	1050	065060
MP그룹	1045	065150
넥스트BT	1665	065170
이루온	1455	065440
빅텍	6880	065450
오리엔트정공	1135	065500
휴비츠	7620	065510
전파기지국	4715	065530
녹원씨엔아이	5270	065560
메디프론	3940	065650
CS	2315	065770
웰크론	5520	065950
하츠	8450	066130
체리부로	2360	066360
버킷스튜디오	2010	066410
와이오엠	1700	066430
우수AMS	8780	066590
디에이피	4270	066900
손오공	1705	066910
브레인콘텐츠	1005	066980
조이시티	9640	067000
이씨에스	6830	067010
JW신약	5920	067290
아스트	5440	067390
엔브이에이치코리아	3955	067570
세진티에스	7000	067770
도이치모터스	6860	067990
팬엔터테인먼트	6000	068050
일신바이오	8240	068330
DMS	8890	068790
디지털대성	8270	068930
아이씨케이	3990	068940
코스온	4585	069110
누리플랜	7040	069140
한솔인티큐브	2685	070590
인피니트헬스케어	6810	071200
로체시스템즈	6310	071280
위니아딤채	2555	071460
캐스텍코리아	3480	071850
우리산업홀딩스	6010	072470
제넨바이오	3635	072520
율호	1345	072770
빛샘전자	6710	072950
케이에스피	1555	073010
에프알텍	6550	073540
우리손에프앤지	2060	073560
WI	1330	073570
테라사이언스	2655	073640
아미노로직스	3090	074430
플랜티넷	6890	075130
동국알앤에스	3550	075970
웰크론한텍	4765	076080
해성옵틱스	1780	076610
이베스트투자증권	7140	078020
국일제지	4895	078130
HB테크놀러지	2425	078150
OQP	5250	078590
코렌	1000	078650
아이오케이	1655	078860
가온미디어	6420	078890
서산	2510	079650
디이엔티	9680	079810
인베니아	2705	079950
투비소프트	2640	079970
에스엔유	3980	080000
제주반도체	4205	080220
모다이노칩	3785	080420
성창오토텍	9460	080470
오디텍	5620	080520
코디	1785	080530
티플랙스	3240	081150
성우전자	2875	081580
코스나인	1585	082660
비보존 헬스케어	2045	082800
우리바이오	5480	082850
인콘	3020	083640
비에이치아이	2700	083650
CSA 코스믹	2135	083660
수성	2380	084180
뉴프렉스	2445	085670
알티캐스트	1875	085810
진바이오텍	5610	086060
이수앱지스	7370	086890
쇼박스	3360	086980
모바일어플라이언스	5480	087260
이원컴포텍	8340	088290
동우팜투테이블	3360	088910
케이씨티	5400	089150
THE E&M	1245	089230
에이티세미콘	903	089530
코세스	9370	089890
광진윈텍	4510	090150
덕신하우징	1645	090410
휴림로봇	1645	090710
아이엠이연이	8000	090740
S&K폴리텍	5180	091340
나노캠텍	2005	091970
현우산업	5010	092300
앤씨앤	4720	092600
풍강	4305	093380
매커스	5240	093520
다믈멀티미디어	3455	093640
서원인텍	9060	093920
갤럭시아머니트리	4075	094480
일진파워	5460	094820
참좋은여행	9940	094850
코닉글로리	2510	094860
제이엠티	2990	094970
이엠코리아	6310	095190
웨이브일렉트로	5300	095270
미래나노텍	3540	095500
에스에너지	8150	095910
대창솔루션	505	096350
알에프세미	5900	096610
에스코넥	2085	096630
멜파스	1780	096640
에이루트	6770	096690
에스맥	1740	097780
윈팩	1880	097800
마이크로컨텍솔	6050	098120
에스티오	2085	098660
SDN	3770	099220
동방선기	3130	099410
스맥	1920	099440
ITX-AI	2410	099520
동국S&C	8180	100130
머큐리	9290	100590
서암기계공업	6730	100660
세운메디칼	6790	100700
미래에셋벤처투자	5150	100790
상상인인더스트리	815	101000
우림기계	5420	101170
씨큐브	7570	101240
모베이스	4110	101330
아이엠	809	101390
엔시트론	871	101400
코리아에스이	1245	101670
조이맥스	2695	101730
에스앤더블류	2875	103230
우양	5790	103840
대성파인텍	2970	104040
티케이케미칼	2850	104480
케이엔더블유	8700	105330
트루윈	5400	105550
파인테크닉스	4790	106240
디지탈옵틱	1090	106520
셀바스AI	2785	108860
에스와이	4150	109610
에이프로젠 H&G	728	109960
디아이티	9400	110990
삼본전자	1290	111870
디젠스	733	113810
크루셜텍	1480	114120
우노앤컴퍼니	4270	114630
아이원스	6330	114810
휴맥스	5880	115160
우리넷	9310	115440
씨유메디칼	2495	115480
케이씨에스	5810	115500
이미지스	2760	115610
알파홀딩스	5850	117670
티로보틱스	7670	117730
모트렉스	7810	118990
포메탈	4780	119500
아이텍	8990	119830
지엔씨에너지	6520	119850
골프존뉴딘홀딩스	5510	121440
코이즈	1825	121850
삼기	5010	122350
서진오토모티브	2925	122690
아이에이네트웍스	1775	123010
엠에스오토텍	9230	123040
코리아에프티	3355	123410
알톤스포츠	4480	123750
한일진공	1160	123840
아이티센	5240	124500
태웅로직스	5030	124560
코프라	4850	126600
화신정공	1970	126640
뉴로스	3160	126870
제이엔케이히터	8980	126880
디엔에이링크	8390	127120
아시아경제	2080	127710
에코캡	3350	128540
피제이메탈	2350	128660
GH신소재	7700	130500
티피씨글로벌	4555	130740
디에이치피코리아	8560	131030
시큐브	1590	131090
스카이이앤엠	1900	131100
액트	4960	131400
파인텍	1660	131760
메가엠디	3820	133750
이퓨쳐	7840	134060
하림	2910	136480
쎄미시스코	7660	136510
넥스트아이	1620	137940
제이씨케미칼	6960	137950
엘아이에스	5470	138690
데일리블록체인	1110	139050
서플러스글로벌	3325	140070
대창스틸	2670	140520
알에스오토메이션	9470	140670
맥스로텍	1465	141070
유니트론텍	7680	142210
바이오리더스	6090	142760
영우디에스피	2295	143540
뉴파워프라즈마	6400	144960
마이크로프랜드	6580	147760
제룡산업	5920	147830
하이로닉	5070	149980
인트로메딕	3505	150840
파수	9210	150900
KG ETS	6590	151860
나노스	3375	151910
우리이앤엘	1485	153490
아시아종묘	5790	154030
솔루에타	4140	154040
와이엠씨	8530	155650
제로투세븐	8490	159580
NEW	7080	160550
THE MIDONG	2165	161570
램테크놀러지	7180	171010
오파스넷	5400	173130
장원테크	1350	174880
파버나인	5400	177830
유테크	3525	178780
엠아이텍	4605	179290
이즈미디어	7690	181340
큐브엔터	3760	182360
테라셈	2480	182690
SGA솔루션즈	1070	184230
신화콘텍	2865	187270
나노	1475	187790
서전기전	3320	189860
흥국에프엔비	2010	189980
케이사인	1620	192250
감마누	2370	192410
와이제이엠게임즈	1530	193250
마니커에프앤지	8500	195500
에이비프로바이오	1665	195990
디에이테크놀로지	8030	196490
웹스	1880	196700
디지캡	4545	197140
엔피디	4405	198080
고려시멘트	3145	198440
텔콘RF제약	5800	200230
에이팩트	7690	200470
미투온	6160	201490
유니온커뮤니티	5640	203450
드림시큐리티	4030	203650
프로스테믹스	4355	203690
그리티	2970	204020
글로벌텍스프리	3255	204620
스튜디오산타클로스	2160	204630
지엘팜텍	1315	204840
엑셈	4535	205100
휴마시스	8820	205470
액션스퀘어	1590	205500
베노홀딩스	7830	206400
덱스터	5790	206560
정다운	3310	208140
썸에이지	1350	208640
바이오로그디바이스	1630	208710
엔지스테크널러지	6640	208860
AP위성	8100	211270
네오오토	5280	212560
퓨쳐스트림네트웍스	1055	214270
세미콘라이트	1425	214310
디알텍	1455	214680
이디티	737	215090
로보로보	4820	215100
우정바이오	8500	215380
토박스코리아	1130	215480
이노인스트루먼트	2235	215790
제너셈	3970	217190
에스디생명공학	4640	217480
러셀	2895	217500
켐온	4140	217600
디딤	2110	217620
강스템바이오텍	8410	217730
미래생명자원	3105	218150
링크제니시스	8050	219420
MP한강	1300	219550
지티지웰니스	9860	219750
켐트로스	7600	220260
해마로푸드서비스	3580	220630
하이즈항공	5140	221840
코스맥스엔비티	8360	222040
쎄노텍	2140	222420
마이더스AI	680	222810
씨엠에스에듀	5140	225330
케이엠제약	3025	225430
보광산업	5580	225530
패션플랫폼	1315	225590
본느	2510	226340
이엑스티	2840	226360
오스테오닉	3560	226400
한송네오텍	1815	226440
아우딘퓨쳐스	5970	227610
엔투텍	3920	227950
동양파일	3345	228340
에이트원	5210	230980
와이아이케이	6230	232140
세원	5320	234100
에스트래픽	5010	234300
피앤씨테크	6060	237750
앤디포스	5540	238090
줌인터넷	5890	239340
DSC인베스트먼트	5820	241520
나무기술	3190	242040
TS인베스트먼트	3780	246690
모비스	2540	250060
예선테크	2515	250930
세화피앤씨	3840	252500
네오셈	4220	253590
자비스	2915	254120
SG	2190	255220
포인트엔지니어링	3085	256630
한국비엔씨	4480	256840
이더블유케이	9980	258610
소프트캠프	3710	258790
덴티스	1790	261200
덕우전자	7770	263600
케어랩스	8650	263700
유에스티	6420	263770
데이타솔루션	7300	263800
상신전자	4800	263810
지니언스	6700	263860
이랜시스	2245	264850
나인테크	4870	267320
시스웍	2055	269620
지엔원에너지	2505	270520
와이즈버즈	1795	273060
켄코아에어로스페이스	8070	274090
인산가	1930	277410
레이크머티리얼즈	2805	281740
카이노스메드	4525	284620
유안타제3호스팩	4300	287410
아이스크림에듀	8110	289010
SV인베스트먼트	6070	289080
대유에이피	8140	290120
휴네시온	5730	290270
코리아센터	8010	290510
네오펙트	3395	290660
서남	3760	294630
알로이스	2905	297570
더블유에스아이	3590	299170
위지윅스튜디오	6580	299900
지니틱스	2540	303030
네온테크	2870	306620
아이엘사이언스	3085	307180
교보8호스팩	4925	307280
국전약품	8490	307750
오하임아이엔티	2540	309930
애니플러스	1525	310200
엔에이치스팩13호	2350	310840
네오크레마	8930	311390
TS트릴리온	2735	317240
캐리소프트	5110	317530
에스피시스템스	6570	317830
엔바이오니아	8220	317870
한국바이오젠	8400	318000
엔에이치스팩14호	6630	319400
윈텍	2980	320000
코퍼스코리아	2340	322780
엠에프엠코리아	2005	323230
비올	2610	335890
아이비김영	1660	339950
미래에셋대우스팩 5호	2115	353490
JTC	5300	950170
크리스탈신소재	1690	900250
글로벌에스엠	580	900070
KR모터스	1115	000040
성창기업지주	2285	000180
대유플러스	790	000300
한화손해보험	3820	000370
롯데손해보험	1815	000400
대원강업	4105	000430
대동공업	7140	000490
흥국화재	3000	000540
LS네트웍스	2670	000680
보해양조	952	000890
유니온	5880	000910
한국주철관	8490	000970
페이퍼코리아	2500	001020
국보	1850	001140
유진투자증권	4585	001200
금호전기	3250	001210
동국제강	9270	001230
GS글로벌	2375	001250
상상인증권	1145	001290
백광산업	3475	001340
SG충방	2335	001380
대한전선	1400	001440
삼부토건	4415	001470
SK증권	915	001510
동양	1230	001520
금양	6700	001570
케이비아이동국실업	744	001620
SK네트웍스	5100	001740
한양증권	9510	001750
알루코	4980	001780
비비안	4070	002070
고려산업	4500	002140
도화엔지니어링	8370	002150
한일철강	2085	002220
넥센타이어	6170	002350
SH에너지화학	1070	002360
범양건영	5800	002410
삼익악기	1450	002450
오리엔트바이오	1505	002630
동일제강	2575	002690
신일전자	1885	002700
TCC스틸	5560	002710
보락	2470	002760
진흥기업	2835	002780
신풍제지	3065	002870
대유에이텍	886	002880
동양물산	1540	002900
유성기업	3010	002920
금호산업	9420	002990
혜인	5170	003010
에이프로젠제약	1285	003060
디아이	4960	003160
쌍용양회	6670	003410
유화증권	2350	003460
유안타증권	3430	003470
유안타증권우	2615	003475
한진중공업홀딩스	4645	003480
영진약품	7990	003520
한화투자증권	2800	003530
한화투자증권우	3890	003535
대신증권우	9890	003545
IHQ	1530	003560
S&T중공업	5980	003570
넥스트사이언스	5370	003580
방림	1945	003610
한성기업	8830	003680
코리안리	7860	003690
삼영화학	3200	003720
진양산업	5000	003780
SG세계물산	641	004060
태양금속	1180	004100
동방	2320	004140
한솔홀딩스	3790	004150
NPC	3340	004250
남성	4355	004270
현대약품	8650	004310
깨끗한나라	4255	004540
써니전자	5210	004770
덕성	8360	004830
DRB동일	7260	004840
티웨이홀딩스	1075	004870
씨아이테크	891	004920
성신양회	7610	004980
부산주공	732	005030
한창	1655	005110
국동	4030	005320
모나미	5900	005360
신성통상	1755	005390
현대그린푸드	9070	005440
넥센	4655	005720
휴니드	5980	005870
대한해운	3555	005880
NH투자증권우	8750	005945
화승인더	7000	006060
한국전자홀딩스	951	006200
제주은행	3465	006220
대원전선	1570	006340
카프로	4005	006380
인스코비	2255	006490
삼성공조	7870	006660
영풍제지	5900	006740
미래에셋대우2우B	4605	00680K
우성사료	3205	006980
일신석재	2000	007110
벽산	2505	007210
한국특수형강	1885	007280
에이프로젠 KIC	2020	007460
선도전기	3135	007610
이수페타시스	3870	007660
태평양물산	2005	007980
사조동아원	982	008040
대덕	6790	008060
NI스틸	2805	008260
남선알미늄	4610	008350
문배철강	3875	008420
메리츠증권	3760	008560
윌비스	1425	008600
아남전자	3355	008700
동양철관	1170	008970
KCTC	3665	009070
SIMPAC	2610	009160
한솔로지스틱스	3085	009180
대양금속	3955	009190
무림페이퍼	2755	009200
신원	1500	009270
참엔지니어링	1450	009310
대우부품	2865	009320
KC그린홀딩스	5630	009440
한창제지	2295	009460
무림P&P	3715	009580
엔케이물산	537	009810
한국내화	4150	010040
우리종금	542	010050
한국프랜지	3860	010100
삼성중공업	7250	010140
한솔PNS	1810	010420
웰바이오텍	2595	010600
진양폴리	3720	010640
화천기계	2645	010660
화신	3905	010690
평화홀딩스	3960	010770
퍼스텍	2230	010820
삼호개발	4295	010960
에넥스	1335	011090
CJ씨푸드	5010	011150
삼화전자	4200	011230
태림포장	5680	011280
유니켐	1510	011330
갤럭시아에스엠	1455	011420
한신기계	1645	011700
신성이엔지	3570	011930
DB	845	012030
영흥	1200	012160
계양전기	4990	012200
영화금속	2415	012280
경인양행	7080	012610
모나리자	4905	012690
대창	1610	012800
세우글로벌	3075	013000
일성건설	1335	013360
화승알앤에이	2590	013520
디와이	4820	013570
까뮤이앤씨	3245	013700
지엠비코리아	8450	013870
한익스프레스	6990	014130
대영포장	1555	014160
금강공업	5970	014280
극동유화	3485	014530
태경비케이	4200	014580
사조씨푸드	6230	014710
한라	5040	014790
성문전자	1930	014910
인디에프	1570	014990
이스타코	699	015020
에이엔피	1655	015260
쎌마테라퓨틱스	7260	015540
큐로	651	015590
일진홀딩스	5560	015860
태경산업	5830	015890
대현	1870	016090
한세예스24홀딩스	7550	016450
DB금융투자	5420	016610
두올	3755	016740
웅진	1100	016880
광명전기	2080	017040
명문제약	7860	017180
우신시스템	3720	017370
수산중공업	3090	017550
광전자	2490	017900
조일알미늄	583	018470
동원금속	784	018500
티에이치엔	3900	019180
하이트론	4630	019490
대교	3640	019680
키다리스튜디오	9820	020120
일진디스플	6090	020760
서원	2770	021050
인팩	7170	023810
에쓰씨엔지니어링	7170	023960
WISCOM	2720	024070
기업은행	8830	024110
대원화성	1785	024890
덕양산업	1950	024900
미래산업	3135	025560
제이준코스메틱	2360	025620
한솔홈데코	2245	025750
이구산업	2060	025820
남해화학	8570	025860
디피씨	8810	026890
부국철강	4400	026940
BGF	4905	027410
마니커	692	027740
세하	1780	027970
팬오션	4995	028670
KTB투자증권	4000	030210
교보증권	8080	030610
콤텍시스템	1515	031820
황금에스티	8800	032560
필룩스	3995	033180
체시스	2100	033250
한국토지신탁	2070	034830
백산	5710	035150
팜스코	6800	036580
YG PLUS	5260	037270
LG헬로비전	3885	037560
상신브레이크	3745	041650
두산인프라코어	8290	042670
주연테크	1100	044380
대우건설	5900	047040
유니온머티리얼	3800	047400
우진플라임	6080	049800
진양화학	4990	051630
스카이라이프	8920	053210
다스코	5060	058730
KTcs	2245	058850
KTis	2640	058860
세이브존I&C	3020	067830
SK렌터카	9640	068400
대호에이엘	2555	069460
DSR제강	5150	069730
용평리조트	4315	070960
코아스	1120	071950
STX중공업	4025	071970
유엔젤	4185	072130
금호타이어	3880	073240
이엔플러스	4025	074610
세진중공업	6620	075580
휴비스	8190	079980
동양생명	4150	082640
HSD엔진	8260	082740
이월드	3150	084680
엔케이	1180	085310
미래에셋생명	4100	085620
한화생명	3390	088350
진도	4360	088790
HDC현대EP	7140	089470
평화산업	1240	090080
노루페인트	9950	090350
메타랩스	1005	090370
세원셀론텍	2985	091090
KODEX 은행	6580	091170
티웨이항공	2580	091810
디아이씨	3400	092200
KEC	3165	092220
기신정기	3870	092440
동양피스톤	6500	092780
형지엘리트	4150	093240
맵스리얼티1	3935	094800
AJ네트웍스	4540	095570
웅진씽크빅	2720	095720
JW홀딩스	5840	096760
한진중공업	7190	097230
진양홀딩스	2780	100250
SBS미디어홀딩스	1875	101060
인바이오젠	4885	101140
동성코퍼레이션	4985	102260
쌍방울	616	102280
KODEX 증권	8235	102970
일진전기	3380	103590
한국철강	6900	104700
TIGER 라틴35	3320	105010
우진	4420	105840
호전실업	9300	111110
KODEX 인버스	3850	114800
KODEX 철강	8000	117680
KODEX 건설	3150	117700
우리들휴브레인	2740	118000
아이마켓코리아	8550	122900
TIGER 인버스	4240	123310
SJM	3530	123700
한국자산신탁	4090	123890
현대퓨처넷	3770	126560
인터지스	4060	129260
한전산업	4605	130660
TIGER 원유선물Enhanced(H)	2310	130680
화인베스틸	2770	133820
TIGER 농산물선물Enhanced(H)	5460	137610
메리츠금융지주	9930	138040
코오롱플라스틱	4810	138490
KODEX 구리선물(H)	6910	138910
BNK금융지주	5780	138930
DGB금융지주	7230	139130
TIGER 200 건설	2680	139220
TIGER 200 중공업	3080	139230
KODEX 보험	6080	140700
KODEX 운송	5035	140710
핸즈코퍼레이션	8810	143210
KODEX 은선물(H)	5635	144600
코오롱머티리얼	3520	144620
세화아이엠씨	578	145210
케이탑리츠	1130	145270
KINDEX 인버스	4715	145670
TIGER 중국소비테마	7635	150460
DSR	6250	155660
TIGER 증권	4805	157500
애경유화	9320	161000
JB금융지주	5710	175330
서연이화	8440	200880
KODEX China H 레버리지(H)	7240	204450
금호에이치티	2535	214330
KODEX 미국S&P에너지(합성)	5320	218420
KBSTAR 미국S&P원유생산기업(합성 H)	2915	219390
KINDEX Fn성장소비주도주	7150	226380
TIGER 화장품	3490	228790
TIGER 여행레저	4420	228800
TIGER 미디어컨텐츠	6150	228810
LS전선아시아	8030	229640
에이플러스에셋	5560	244920
TIGER 코스닥150선물인버스	4450	250780
KODEX 코스닥150선물인버스	4355	251340
KBSTAR 200선물인버스2X	2050	252420
KODEX 200선물인버스2X	2040	252670
TIGER 200선물인버스2X	2110	252710
ARIRANG 200선물인버스2X	4065	253160
KOSEF 200선물인버스2X	2025	253230
KODEX WTI원유선물(H)	7690	261220
KODEX 미국달러선물	9660	261240
KODEX 미국달러선물레버리지	8620	261250
에어부산	3340	298690
HANARO 200선물인버스	8820	306520
우리금융지주	9910	316140
TIGER 부동산인프라고배당	5005	329200
롯데리츠	5390	330590
이지스밸류리츠	4710	334890
NH프라임리츠	4250	338100
제이알글로벌리츠	5060	348950
이지스레지던스리츠	4855	350520
코람코에너지리츠	4800	357120
ESR켄달스퀘어리츠	5180	365550
신한 레버리지 천연가스 선물 ETN	4220	500053
신한 인버스 2X WTI원유 선물 ETN(H)	1235	500027
신한 인버스 2X 은 선물 ETN(H)	2315	500030
신한 인버스 2X 천연가스 선물 ETN(H)	8200	500032
미래에셋 레버리지 원유선물혼합 ETN(H)	2915	520009
삼성 인버스 2X WTI원유 선물 ETN	1130	530036
삼성 인버스 2X 은 선물 ETN(H)	1595	530062
TRUE 레버리지 천연가스 선물 ETN(H)	4260	570045
TRUE 인버스 2X 나스닥 100 ETN	2210	570044
엘브이엠씨홀딩스	4130	900140
